cod_curso,curso,seccion_key,horarios
CS361,TOPICOS EN COMPUTACION GRAFICA,4.01,"[{""Seccion"": 4, ""Grupo"": ""LABORATORIO 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 09:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 24, ""Docente"": ""Olivera Oliva, Davy Alonso"", ""Correo"": ""volivera@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M604(30)"", ""Vacantes"": 30, ""Matriculados"": 24, ""Docente"": ""Olivera Oliva, Davy Alonso"", ""Correo"": ""volivera@utec.edu.pe""}]"
FG210,MORAL,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 16:00 - 18:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 40, ""Matriculados"": 26, ""Docente"": ""Centty Gutierrez, Yessica Maria"", ""Correo"": ""ycentty@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 12:00 - 14:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A801(45)"", ""Vacantes"": 40, ""Matriculados"": 26, ""Docente"": ""Centty Gutierrez, Yessica Maria"", ""Correo"": ""ycentty@utec.edu.pe""}]"
CS392,TOPICOS AVANZADOS EN INGENIERIA DE SOFTWARE,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 10:00 - 12:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 24, ""Matriculados"": 14, ""Docente"": ""Farfán Madariaga, Jaime Moshe"", ""Correo"": ""jfarfan@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 20:00 - 22:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M601(30)"", ""Vacantes"": 24, ""Matriculados"": 14, ""Docente"": ""Farfán Madariaga, Jaime Moshe"", ""Correo"": ""jfarfan@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 08:00 - 10:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 24, ""Matriculados"": 14, ""Docente"": ""Farfán Madariaga, Jaime Moshe"", ""Correo"": ""jfarfan@utec.edu.pe""}]"
CS201,COMPUTACION EN LA SOCIEDAD,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 18:00 - 22:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana A"", ""Ubicacion"": ""UTEC-BA L409"", ""Vacantes"": 24, ""Matriculados"": 16, ""Docente"": ""Camacho Jiménez, Francisco José"", ""Correo"": ""fcamacho@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A601(28)"", ""Vacantes"": 24, ""Matriculados"": 16, ""Docente"": ""Camacho Jiménez, Francisco José"", ""Correo"": ""fcamacho@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 12:00 - 14:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A601(28)"", ""Vacantes"": 24, ""Matriculados"": 16, ""Docente"": ""Camacho Jiménez, Francisco José"", ""Correo"": ""fcamacho@utec.edu.pe""}]"
MA102,CALCULO I,1.01,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 07:00 - 09:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 44, ""Matriculados"": 15, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 09:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 221, ""Matriculados"": 136, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}]"
MA102,CALCULO I,1.02,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A705(44)"", ""Vacantes"": 44, ""Matriculados"": 13, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 09:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 221, ""Matriculados"": 136, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}]"
MA102,CALCULO I,1.03,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A906(44)"", ""Vacantes"": 44, ""Matriculados"": 42, ""Docente"": ""Quispe Rodriguez, Sergio "", ""Correo"": ""squispe@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 09:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 221, ""Matriculados"": 136, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}]"
MA102,CALCULO I,1.04,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.04"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 07:00 - 09:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 44, ""Matriculados"": 22, ""Docente"": ""Navarro Flores, Cristina  "", ""Correo"": ""cnavarro@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 09:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 221, ""Matriculados"": 136, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}]"
MA102,CALCULO I,1.05,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A1001(45)"", ""Vacantes"": 45, ""Matriculados"": 44, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 09:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 221, ""Matriculados"": 136, ""Docente"": ""Reynoso Quispe, Patricia "", ""Correo"": ""preynoso@utec.edu.pe""}]"
ET301,FORMACION DE EMPRESAS DE BASE TECNOLOGICA II,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO VIRTUAL 1.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 09:00 - 11:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual"", ""Vacantes"": 24, ""Matriculados"": 24, ""Docente"": ""Granda Escajadillo, Kevin André "", ""Correo"": ""kgranda@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 16:00 - 18:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A602(24)"", ""Vacantes"": 24, ""Matriculados"": 24, ""Docente"": ""Granda Escajadillo, Kevin André "", ""Correo"": ""kgranda@utec.edu.pe""}]"
ET301,FORMACION DE EMPRESAS DE BASE TECNOLOGICA II,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO VIRTUAL 2.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 147"", ""Vacantes"": 28, ""Matriculados"": 28, ""Docente"": ""Granda Escajadillo, Kevin André "", ""Correo"": ""kgranda@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A601(28)"", ""Vacantes"": 28, ""Matriculados"": 28, ""Docente"": ""Granda Escajadillo, Kevin André "", ""Correo"": ""kgranda@utec.edu.pe""}]"
ET201,FORMACION DE EMPRESAS DE BASE TECNOLOGICA I,1.06,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.06"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A708(44)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 17:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 150, ""Matriculados"": 137, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}]"
ET201,FORMACION DE EMPRESAS DE BASE TECNOLOGICA I,1.07,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.07"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 13:00 - 15:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A802(45)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Wong Loo, Oscar William Francisco "", ""Correo"": ""owong@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 17:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 150, ""Matriculados"": 137, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}]"
ET201,FORMACION DE EMPRESAS DE BASE TECNOLOGICA I,1.08,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.08"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 15:00 - 17:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Wong Loo, Oscar William Francisco "", ""Correo"": ""owong@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 17:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 150, ""Matriculados"": 137, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}]"
ET201,FORMACION DE EMPRESAS DE BASE TECNOLOGICA I,1.09,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.09"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A906(44)"", ""Vacantes"": 30, ""Matriculados"": 25, ""Docente"": ""Centty Gutierrez, Yessica Maria"", ""Correo"": ""ycentty@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 17:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 150, ""Matriculados"": 137, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}]"
ET201,FORMACION DE EMPRESAS DE BASE TECNOLOGICA I,1.1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 10:00 - 12:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 30, ""Matriculados"": 22, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 17:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 100"", ""Vacantes"": 150, ""Matriculados"": 137, ""Docente"": ""Flores Peña, Pedro Gustavo "", ""Correo"": ""pflores@utec.edu.pe""}]"
MA306,ANALISIS NUMERICO,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 07:00 - 09:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 26, ""Docente"": ""Vivanco Huaytara, Fredy "", ""Correo"": ""fvivanco@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 17:00 - 20:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 45, ""Matriculados"": 26, ""Docente"": ""Vivanco Huaytara, Fredy "", ""Correo"": ""fvivanco@utec.edu.pe""}]"
MA203,ESTADISTICA Y PROBABILIDADES,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO VIRTUAL 1.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 16:00 - 18:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Sáenz Egúsquiza, Miguel Ángel "", ""Correo"": ""msaenz@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 19:00 - 22:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M601(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Sáenz Egúsquiza, Miguel Ángel "", ""Correo"": ""msaenz@utec.edu.pe""}]"
MA203,ESTADISTICA Y PROBABILIDADES,3.01,"[{""Seccion"": 3, ""Grupo"": ""LABORATORIO VIRTUAL 3.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 14:00 - 16:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Galarza Geronimo, Orlando Alfredo "", ""Correo"": ""ogalarza@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 10:00 - 13:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Galarza Geronimo, Orlando Alfredo "", ""Correo"": ""ogalarza@utec.edu.pe""}]"
MA203,ESTADISTICA Y PROBABILIDADES,4.01,"[{""Seccion"": 4, ""Grupo"": ""LABORATORIO VIRTUAL 4.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 14:00 - 16:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Renom Andara, Jose Miguel"", ""Correo"": ""jrenom@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 12:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Renom Andara, Jose Miguel"", ""Correo"": ""jrenom@utec.edu.pe""}]"
MA203,ESTADISTICA Y PROBABILIDADES,5.01,"[{""Seccion"": 5, ""Grupo"": ""LABORATORIO VIRTUAL 5.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 18:00 - 20:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Gamero Paredes, Antonio Alejandro "", ""Correo"": ""agamero@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""TEORÍA 5"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 07:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Gamero Paredes, Antonio Alejandro "", ""Correo"": ""agamero@utec.edu.pe""}]"
MA203,ESTADISTICA Y PROBABILIDADES,6.01,"[{""Seccion"": 6, ""Grupo"": ""LABORATORIO VIRTUAL 6.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Vie. 18:00 - 20:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 10"", ""Vacantes"": 45, ""Matriculados"": 38, ""Docente"": ""Prado Urbano, Mariano Ignacio "", ""Correo"": ""mprado@utec.edu.pe""}, {""Seccion"": 6, ""Grupo"": ""TEORÍA 6"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 19:00 - 22:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 38, ""Docente"": ""Prado Urbano, Mariano Ignacio "", ""Correo"": ""mprado@utec.edu.pe""}]"
FG211,ETICA PROFESIONAL,2.01,"[{""Seccion"": 2, ""Grupo"": ""TEORÍA 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 19:00 - 20:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Cisneros Hidalgo, Jhon Melvin "", ""Correo"": ""jcisnerosh@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 19:00 - 21:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""21:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Cisneros Hidalgo, Jhon Melvin "", ""Correo"": ""jcisnerosh@utec.edu.pe""}]"
FG211,ETICA PROFESIONAL,3.01,"[{""Seccion"": 3, ""Grupo"": ""TEORÍA 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 10:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A1002(44)"", ""Vacantes"": 31, ""Matriculados"": 31, ""Docente"": ""Gutierrez Zevallos, Cristian "", ""Correo"": ""cgutierrezz@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 16:00 - 18:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 31, ""Matriculados"": 31, ""Docente"": ""Gutierrez Zevallos, Cristian "", ""Correo"": ""cgutierrezz@utec.edu.pe""}]"
FG211,ETICA PROFESIONAL,4.01,"[{""Seccion"": 4, ""Grupo"": ""TEORÍA 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 13:00 - 14:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A908(48)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Herrán Arias, José Luis "", ""Correo"": ""jherran@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 19:00 - 21:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""21:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A908(48)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Herrán Arias, José Luis "", ""Correo"": ""jherran@utec.edu.pe""}]"
